[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-23 16:39:44] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-23 16:39:44] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-23 16:39:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-23 16:39:44] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582\
[2024-10-23 16:39:44] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/theproduct12/
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:616. Processed Pages: 100
[2024-10-23 16:41:19] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 100 of 616 files
[2024-10-23 16:41:19] [trait-can-process-pages.php:110] Total pages: 616; Pages remaining: 516
[2024-10-23 16:41:19] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-10-23 16:41:19] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-10-23 16:41:19] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-10-23 16:41:19] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 616 files
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/color-thief
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/dialog
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/dialog
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:616. Processed Pages: 150
[2024-10-23 16:41:19] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 150 of 616 files
[2024-10-23 16:41:19] [trait-can-process-pages.php:110] Total pages: 616; Pages remaining: 466
[2024-10-23 16:41:19] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-10-23 16:41:19] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-10-23 16:41:19] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-10-23 16:41:19] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 616 files
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:19] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/css
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/fonts
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/js
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/json
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/migration
[2024-10-23 16:41:20] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/theproduct12/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts
